SID,Name,ISO_TIME,BASIN,SUBBASIN,NATURE
1989211N24153,MAC,31/07/1989 06:00,WP,MM,TS
1989212N15318,DEAN,31/07/1989 06:00,NA,NA,TS
1989212N23270,CHANTAL,30/07/1989 12:00,NA,GM,TS
1989216N06159,OWEN,12/08/1989 18:00,WP,MM,TS
1989221N10149,NANCY,12/08/1989 00:00,WP,MM,TS
1989221N16339,NOT_NAMED,08/08/1989 18:00,NA,NA,TS
1989227N12236,HENRIETTE,15/08/1989 00:00,EP,MM,TS
1989227N13261,ISMAEL,14/08/1989 12:00,EP,MM,TS
1989227N16145,PEGGY,16/08/1989 18:00,WP,MM,TS
1989230N14338,ERIN,18/08/1989 00:00,NA,NA,TS
1989234N16244,JULIETTE,21/08/1989 12:00,EP,MM,TS
1989235N22146,NOT_NAMED,26/08/1989 18:00,WP,MM,TS
1989235N26122,ROGER,25/08/1989 06:00,WP,MM,TS
1989238N17339,FELIX,26/08/1989 00:00,NA,NA,TS
1989238N22253,KIKO,25/08/1989 12:00,EP,MM,TS
1989239N13312,NOT_NAMED,27/08/1989 06:00,NA,NA,TS
1989240N14256,LORENA,27/08/1989 18:00,EP,MM,TS
1989241N13265,MANUEL,28/08/1989 18:00,EP,MM,TS
1989243N12339,GABRIELLE,30/08/1989 12:00,NA,NA,TS
1989246N14263,NARDA,03/09/1989 00:00,EP,MM,TS
1989246N16159,SARAH,05/09/1989 18:00,WP,MM,TS
1989250N17148,TIP,09/09/1989 00:00,WP,MM,TS
1989252N11260,OCTAVE,08/09/1989 18:00,EP,MM,TS
1989254N13340,HUGO,10/09/1989 12:00,NA,NA,TS
1989254N17145,VERA,12/09/1989 18:00,WP,MM,TS
1989259N20126,WAYNE,17/09/1989 09:00,WP,MM,TS
1989260N11316,IRIS,16/09/1989 18:00,NA,NA,TS
1989260N13264,PRISCILLA,21/09/1989 06:00,EP,MM,TS
1989268N14261,RAYMOND,25/09/1989 00:00,EP,MM,TS
1989269N14267,NOT_NAMED,25/09/1989 18:00,EP,MM,TS
1989271N12142,ANGELA,29/09/1989 06:00,WP,MM,TS
1989271N14168,COLLEEN,02/10/1989 00:00,WP,MM,TS
1989272N18120,BRIAN,30/09/1989 12:00,WP,MM,TS
1989275N12317,NOT_NAMED,02/10/1989 00:00,NA,NA,TS
1989277N13257,NOT_NAMED,03/10/1989 12:00,EP,MM,TS
1989279N07151,DAN,09/10/1989 00:00,WP,MM,TS
1989286N14137,ELSIE,14/10/1989 06:00,WP,MM,TS
1989286N19268,JERRY,12/10/1989 12:00,NA,GM,TS
1989287N11259,NOT_NAMED,14/10/1989 06:00,EP,MM,TS
1989289N16243,NOT_NAMED,16/10/1989 00:00,EP,MM,TS
1989291N05158,FORREST,22/10/1989 06:00,WP,MM,TS
1989305N07105,GAY,02/11/1989 03:00,WP,MM,TS
1989309S07100,PEDRO,06/11/1989 00:00,SI,WA,TS
1989314N10152,HUNT,16/11/1989 18:00,WP,MM,TS
1989324N17174,IRMA,26/11/1989 18:00,WP,MM,TS
1989333N17276,KAREN,28/11/1989 12:00,NA,CS,TS
1989346S10133,FELICITY,13/12/1989 00:00,SI,WA,TS
1989349S08065,ALIBERA,16/12/1989 06:00,SI,MM,TS
1989354N05155,JACK,23/12/1989 00:00,WP,MM,TS
1990005S13112,ROSITA,04/01/1990 18:00,SI,WA,NR
1990008N01172,KORYN,13/01/1990 06:00,WP,MM,TS
1990012S12131,SAM,11/01/1990 12:00,SI,WA,TS
1990024S14117,TINA,24/01/1990 01:00,SI,WA,NR
1990027S18156,NANCY,28/01/1990 06:00,SP,EA,TS
1990028S10183,OFA,30/01/1990 00:00,SP,MM,TS
1990031S09070,DETY,02/02/1990 12:00,SI,MM,TS
1990032S11059,CEZERA,31/01/1990 12:00,SI,MM,TS
1990043S09206,PENI,12/02/1990 12:00,SP,MM,TS
1990056S11125,VINCENT,02/03/1990 00:00,SI,WA,TS
1990058S16075,EDISOANA,01/03/1990 06:00,SI,MM,TS
1990059S13135,GREG,01/03/1990 18:00,SP,EA,TS
1990059S16072,EDISOANA,01/03/1990 06:00,SI,MM,TS
1990060S15170,HILDA,04/03/1990 00:00,SP,EA,TS
1990062S13091,GREGOARA:WALTER,03/03/1990 18:00,SI,WA,NR
1990065S07083,FELANA,08/03/1990 06:00,SI,MM,TS
1990073S13170,IVOR,16/03/1990 06:00,SP,EA,TS
1990074S12115,ALEX,15/03/1990 00:00,SI,WA,TS
1990075S09176,RAE,16/03/1990 00:00,SP,MM,NR
1990076S12165,RAE,17/03/1990 12:00,SP,MM,TS
1990101S07048,HANTA,11/04/1990 12:00,SI,MM,TS
1990102S11092,BESSI,13/04/1990 00:00,SI,MM,TS
1990117N04152,LEWIS,29/04/1990 18:00,WP,MM,TS
1990124N09088,NOT_NAMED,04/05/1990 00:00,NI,BB,NR
1990129N05138,MARIAN,15/05/1990 12:00,WP,MM,TS
1990130S03081,IKONJO,11/05/1990 12:00,SI,MM,TS
1990133N09259,ALMA,12/05/1990 18:00,EP,MM,TS
1990145N19276,NOT_NAMED,24/05/1990 18:00,NA,CS,TS
1990154N11260,BORIS,02/06/1990 18:00,EP,MM,TS
1990160N12250,CRISTINA,08/06/1990 12:00,EP,MM,TS
1990163N08133,NATHAN,15/06/1990 18:00,WP,MM,TS
1990164N21089,NOT_NAMED,13/06/1990 06:00,NI,BB,NR
1990166N06141,OFELIA,17/06/1990 18:00,WP,MM,TS
1990170N13260,DOUGLAS,19/06/1990 00:00,EP,MM,TS
1990171N11148,PERCY,21/06/1990 06:00,WP,MM,TS
1990177N14257,ELIDA,26/06/1990 06:00,EP,MM,TS
1990180N09159,ROBYN,08/07/1990 03:00,WP,MM,TS
1990181N10259,NOT_NAMED,29/06/1990 18:00,EP,MM,TS
1990187N13258,FAUSTO,06/07/1990 00:00,EP,MM,TS
1990191N10266,GENEVIEVE,10/07/1990 00:00,EP,MM,TS
1990201N12254,HERNAN,19/07/1990 12:00,EP,MM,TS
1990202N10264,ISELLE,20/07/1990 12:00,EP,MM,TS
1990202N13130,TASHA,28/07/1990 00:00,WP,MM,TS
1990203N09318,ARTHUR,22/07/1990 06:00,NA,NA,TS
1990205N13231,NOT_NAMED,24/07/1990 00:00,EP,MM,TS
1990205N16141,STEVE,26/07/1990 00:00,WP,MM,TS
1990206N34285,BERTHA,24/07/1990 12:00,NA,NA,SS
1990208N18132,VERNON,29/07/1990 06:00,WP,MM,TS
1990212N10338,CESAR,31/07/1990 00:00,NA,NA,TS
1990215N38337,EDOUARD,02/08/1990 18:00,NA,NA,SS
1990216N13281,DIANA,04/08/1990 00:00,NA,CS,TS
1990216N29125,WINONA,06/08/1990 18:00,WP,MM,TS
1990219N10214,AKA,07/08/1990 18:00,EP,CP,TS
1990221N07162,YANCY,14/08/1990 00:00,WP,MM,TS
1990222N11219,NOT_NAMED,10/08/1990 18:00,EP,CP,NR
1990224N09328,FRAN,11/08/1990 12:00,NA,NA,TS
1990226N19088,NOT_NAMED,14/08/1990 06:00,NI,BB,NR
1990228N15141,ZOLA,17/08/1990 06:00,WP,MM,TS
1990229N11249,NOT_NAMED,16/08/1990 12:00,EP,MM,TS
1990229N11261,JULIO,17/08/1990 00:00,EP,MM,TS
1990232N13141,BECKY,25/08/1990 03:00,WP,MM,TS
1990232N22089,NOT_NAMED,20/08/1990 00:00,NI,BB,NR
1990234N14248,KENNA,21/08/1990 18:00,EP,MM,TS
1990235N10152,ABE,25/08/1990 00:00,WP,MM,TS
1990236N13314,GUSTAV,24/08/1990 06:00,NA,NA,TS
1990236N14264,LOWELL,23/08/1990 18:00,EP,MM,TS
1990237N13325,HORTENSE,25/08/1990 00:00,NA,NA,TS
1990245N16149,DOT,04/09/1990 00:00,WP,MM,TS
1990246N23089,NOT_NAMED,03/09/1990 00:00,NI,BB,NR
1990247N07337,ISIDORE,04/09/1990 00:00,NA,NA,TS
1990250N13157,ED,12/09/1990 00:00,WP,MM,TS
1990251N06171,FLO,13/09/1990 00:00,WP,MM,TS
1990251N12238,MARIE,07/09/1990 12:00,EP,MM,TS
1990253N12248,NORBERT,10/09/1990 00:00,EP,MM,TS
1990253N13258,NOT_NAMED,09/09/1990 18:00,EP,MM,TS
1990261N12141,GENE,24/09/1990 00:00,WP,MM,TS
1990262N15315,NOT_NAMED,18/09/1990 12:00,NA,NA,TS
1990264N14328,JOSEPHINE,21/09/1990 06:00,NA,NA,TS
1990267N13252,ODILE,23/09/1990 12:00,EP,MM,TS
1990270N13261,RACHEL,27/09/1990 00:00,EP,MM,TS
1990271N13153,HATTIE,01/10/1990 12:00,WP,MM,TS
1990272N10223,POLO,28/09/1990 18:00,EP,MM,TS
1990272N11121,IRA,02/10/1990 12:00,WP,MM,TS
1990277N16301,KLAUS,03/10/1990 12:00,NA,NA,TS
1990279N36316,LILI,06/10/1990 06:00,NA,NA,SS
1990280N18091,NOT_NAMED,06/10/1990 12:00,NI,BB,NR
1990282N15250,SIMON,09/10/1990 00:00,EP,MM,TS
1990283N23281,MARCO,09/10/1990 12:00,NA,NA,TS
1990287N13156,KYLE,16/10/1990 12:00,WP,MM,TS
1990288N15118,LOLA,17/10/1990 06:00,WP,MM,TS
1990289N10261,TRUDY,16/10/1990 00:00,EP,MM,TS
1990289N22300,NANA,16/10/1990 00:00,NA,NA,TS
1990295N11261,VANCE,21/10/1990 18:00,EP,MM,TS
1990304N08092,NOT_NAMED,31/10/1990 06:00,NI,BB,NR
1990304N11088,NOT_NAMED,31/10/1990 06:00,NI,BB,NR
1990309N08167,PAGE,22/11/1990 06:00,WP,MM,TS
1990310N07152,MIKE,07/11/1990 18:00,WP,MM,TS
1990312N12121,NELL,10/11/1990 18:00,WP,MM,TS
1990318N14082,NOT_NAMED,14/11/1990 00:00,NI,BB,NR
1990319N07197,OWEN,21/11/1990 00:00,WP,MM,TS
1990320N15076,NOT_NAMED,16/11/1990 00:00,NI,AS,NR
1990327S07175,SINA,24/11/1990 12:00,SP,MM,TS
1990334S08078,NOT_NAMED,30/11/1990 06:00,SI,MM,TS
1990343S10128,LAURENCE,10/12/1990 00:00,SI,WA,TS
1990347N05173,RUSS,14/12/1990 12:00,WP,MM,TS
1990348N04087,NOT_NAMED,14/12/1990 00:00,NI,BB,NR
1990350S11165,JOY,17/12/1990 00:00,SP,MM,NR
1991008S09078,ALISON,08/01/1991 00:00,SI,MM,TS
1991013S04096,BELLA,23/01/1991 06:00,SI,MM,TS
1991046S15122,CHRIS,15/02/1991 06:00,SI,WA,NR
1991046S18150,DAPHNE,21/02/1991 00:00,SI,WA,TS
1991047S16041,CYNTHIA,16/02/1991 06:00,SI,MM,TS
1991053S21040,DEBRA,22/02/1991 06:00,SI,MM,SS
1991055S12142,KELVIN,24/02/1991 06:00,SP,EA,NR
1991057S10087,ELMA,26/02/1991 00:00,SI,MM,TS
1991062N04156,SHARON,07/03/1991 00:00,WP,MM,TS
1991077N03165,TIM,22/03/1991 00:00,WP,MM,TS
1991080S06092,FATIMA,30/03/1991 12:00,SI,MM,TS
1991083S11100,ERROL,23/03/1991 12:00,SI,WA,NR
1991089S18052,NOT_NAMED,30/03/1991 06:00,SI,MM,TS
1991099S10132,MARIAN,09/04/1991 00:00,SI,WA,TS
1991105S12103,FIFI,15/04/1991 00:00,SI,WA,TS
1991111N04145,VANESSA,26/04/1991 00:00,WP,MM,TS
1991113N10091,NOT_NAMED,24/04/1991 12:00,NI,BB,NR
1991124N05152,WALT,07/05/1991 00:00,WP,MM,TS
1991124S08154,LISA,07/05/1991 00:00,SP,EA,TS
1991136N11238,ANDRES,16/05/1991 06:00,EP,MM,TS
1991150N14091,NOT_NAMED,31/05/1991 06:00,NI,BB,NR
1991156S07084,GRITELLE,07/06/1991 00:00,SI,MM,TS
1991158S10081,GRITELLE,07/06/1991 00:00,SI,MM,TS
1991163N11128,YUNYA,12/06/1991 18:00,WP,MM,TS
1991166N10257,BLANCA,14/06/1991 18:00,EP,MM,TS
1991168N11265,CARLOS,16/06/1991 12:00,EP,MM,TS
1991174N13259,DELORES,22/06/1991 12:00,EP,MM,TS
1991180N13267,NOT_NAMED,28/06/1991 12:00,EP,MM,TS
1991181N26282,ANA,29/06/1991 12:00,NA,NA,DS
1991187N06139,ZEKE,10/07/1991 18:00,WP,MM,TS
1991187N23264,NOT_NAMED,05/07/1991 18:00,NA,GM,TS
1991194N11147,AMY,16/07/1991 06:00,WP,MM,TS
1991196N06153,BRENDAN,21/07/1991 06:00,WP,MM,TS
1991197N09248,ENRIQUE,15/07/1991 12:00,EP,MM,TS
1991200N05157,CAITLIN,24/07/1991 00:00,WP,MM,TS
1991208N20090,NOT_NAMED,27/07/1991 06:00,NI,BB,NR
1991210N11253,FEFA,29/07/1991 06:00,EP,MM,TS
1991216N12262,GUILLERMO,04/08/1991 00:00,EP,MM,TS
1991220N10133,FRED,13/08/1991 06:00,WP,MM,TS
1991220N13258,HILDA,08/08/1991 00:00,EP,MM,TS
1991220N20160,ELLIE,11/08/1991 00:00,WP,MM,TS
1991226N18159,GLADYS,16/08/1991 00:00,WP,MM,TS
1991228N26286,BOB,16/08/1991 00:00,NA,NA,TS
1991233N22147,NOT_NAMED,27/08/1991 21:00,WP,MM,TS
1991234N20089,NOT_NAMED,22/08/1991 00:00,NI,BB,NR
1991237N15337,NOT_NAMED,24/08/1991 12:00,NA,NA,TS
1991239N20133,HARRY,30/08/1991 00:00,WP,MM,TS
1991241N11329,NOT_NAMED,28/08/1991 12:00,NA,NA,TS
1991243N05172,IVY,02/09/1991 18:00,WP,MM,TS
1991244N19126,JOEL,05/09/1991 03:00,WP,MM,TS
1991248N27304,CLAUDETTE,04/09/1991 12:00,NA,NA,TS
1991250N10334,DANNY,07/09/1991 00:00,NA,NA,TS
1991251N12138,KINNA,11/09/1991 06:00,WP,MM,TS
1991252N24311,ERIKA,08/09/1991 18:00,NA,NA,TS
1991256N13171,MIREILLE,16/09/1991 00:00,WP,MM,TS
1991256N14148,LUKE,15/09/1991 12:00,WP,MM,TS
1991256N17253,NOT_NAMED,12/09/1991 12:00,EP,MM,TS
1991257N16130,NAT,16/09/1991 06:00,WP,MM,TS
1991259N14258,IGNACIO,16/09/1991 06:00,EP,MM,TS
1991264N10260,JIMENA,20/09/1991 18:00,EP,MM,TS
1991264N15084,NOT_NAMED,21/09/1991 06:00,NI,BB,NR
1991268N12264,KEVIN,25/09/1991 00:00,EP,MM,TS
1991274N08164,PAT,05/10/1991 18:00,WP,MM,TS
1991274N14149,ORCHID,04/10/1991 00:00,WP,MM,TS
1991277N13251,LINDA,03/10/1991 12:00,EP,MM,TS
1991281N12265,MARTY,07/10/1991 12:00,EP,MM,TS
1991285N15090,NOT_NAMED,12/10/1991 12:00,NI,BB,NR
1991285S08064,NOT_NAMED,14/10/1991 06:00,SI,MM,TS
1991288N19274,FABIAN,15/10/1991 00:00,NA,CS,TS
1991289N06156,RUTH,21/10/1991 06:00,WP,MM,TS
1991290S10077,NOT_NAMED,16/10/1991 12:00,SI,MM,TS
1991298N13318,NOT_NAMED,24/10/1991 12:00,NA,NA,TS
1991299N27295,GRACE,25/10/1991 18:00,NA,NA,SS
1991301N08173,SETH,01/11/1991 12:00,WP,MM,TS
1991301N10083,NOT_NAMED,28/10/1991 06:00,NI,BB,NR
1991302N44301,NOT_NAMED,28/10/1991 18:00,NA,NA,ET
1991304N08140,THELMA,04/11/1991 00:00,WP,MM,TS
1991307N06177,VERNE,07/11/1991 12:00,WP,MM,TS
1991311N10256,NORA,07/11/1991 00:00,EP,MM,TS
1991313N10095,NOT_NAMED,11/11/1991 12:00,NI,BB,NR
1991317N09141,WILDA,15/11/1991 06:00,WP,MM,TS
1991317S07164,TIA,15/11/1991 00:00,SP,MM,TS
1991320N06171,YURI,23/11/1991 06:00,WP,MM,TS
1991324S08074,NOT_NAMED,21/11/1991 12:00,SI,MM,TS
1991329N04181,ZELDA,29/11/1991 03:00,WP,MM,TS
1991335S04095,GRAHAM,02/12/1991 00:00,SI,WA,TS
1991338S08181,VAL,04/12/1991 12:00,SP,MM,TS
1991339S10203,WASA,05/12/1991 18:00,SP,MM,TS
1991348S23218,ARTHUR,13/12/1991 18:00,SP,MM,TS
1991352S08066,ALEXANDRA,18/12/1991 00:00,SI,MM,TS
1991360S13058,BRYNA,25/12/1991 12:00,SI,MM,TS
1992003N03176,AXEL,06/01/1992 00:00,WP,MM,TS
1992005S07172,BETSY,06/01/1992 00:00,SP,MM,TS
1992006S13134,MARK,07/01/1992 00:00,SP,EA,TS
1992027N05206,EKEKA,26/01/1992 18:00,EP,CP,TS
1992036S11212,CLIFF,04/02/1992 18:00,SP,MM,NR
1992039S14063,CELESTA,08/02/1992 06:00,SI,MM,TS
1992044S09181,DAMAN,14/02/1992 18:00,SP,MM,TS
1992048S18067,DAVILIA,16/02/1992 12:00,SI,MM,TS
1992054S14044,ELIZABETHA,22/02/1992 18:00,SI,MM,TS
1992055S11086,FARIDA,27/02/1992 00:00,SI,MM,TS
1992055S12119,IAN,27/02/1992 00:00,SI,WA,TS
1992055S13169,ESAU,25/02/1992 06:00,SP,MM,TS
1992055S17053,GERDA,24/02/1992 06:00,SI,MM,TS
1992056S11102,HARRIET:HEATHER,24/02/1992 18:00,SI,WA,TS
1992057S17052,NOT_NAMED,26/02/1992 00:00,SI,MM,TS
1992058S15060,GERDA,26/02/1992 12:00,SI,MM,TS
1992060S18061,GERDA,29/02/1992 06:00,SI,MM,TS
1992061S19061,NOT_NAMED,01/03/1992 00:00,SI,MM,TS
1992064S10184,FRAN,04/03/1992 18:00,SP,MM,TS
1992074S12185,GENE,15/03/1992 12:00,SP,MM,TS
1992076S15194,GENE,15/03/1992 12:00,SP,MM,NR
1992078S27198,GENE,18/03/1992 12:00,SP,MM,NR
1992084S10212,HETTIE,25/03/1992 03:00,SP,MM,TS
1992088N05188,HALI,28/03/1992 06:00,EP,CP,TS
1992088S23215,HETTIE,27/03/1992 12:00,SP,MM,NR
1992096S05101,IRNA:JANE,07/04/1992 00:00,SI,WA,TS
1992096S08132,NEVILLE,05/04/1992 00:00,SI,WA,TS
1992113N24301,NOT_NAMED,21/04/1992 12:00,NA,NA,SS
1992118S11179,INNIS,28/04/1992 06:00,SP,MM,TS
1992136N10090,NOT_NAMED,16/05/1992 00:00,NI,BB,NR
1992154N11258,AGATHA,01/06/1992 12:00,EP,MM,TS
1992155N10070,NOT_NAMED,08/06/1992 12:00,NI,AS,NR
1992160N12060,NOT_NAMED,08/06/1992 12:00,NI,AS,NR
1992169N14246,NOT_NAMED,16/06/1992 18:00,EP,MM,TS
1992172N07144,BOBBIE,24/06/1992 03:00,WP,MM,TS
1992174N13126,CHUCK,25/06/1992 00:00,WP,MM,TS
1992175N12269,CELIA,22/06/1992 12:00,EP,MM,TS
1992175N16249,BLAS,22/06/1992 12:00,EP,MM,TS
1992178N25275,NOT_NAMED,25/06/1992 12:00,NA,GM,TS
1992185N13265,DARBY,02/07/1992 12:00,EP,MM,TS
1992188N07156,ELI,10/07/1992 00:00,WP,MM,TS
1992191N12252,ESTELLE,09/07/1992 00:00,EP,MM,TS
1992194N07140,FAYE,17/07/1992 06:00,WP,MM,TS
1992195N14254,FRANK,13/07/1992 06:00,EP,MM,TS
1992197N11266,GEORGETTE,14/07/1992 12:00,EP,MM,TS
1992198N13135,GARY,21/07/1992 00:00,WP,MM,TS
1992206N25161,HELEN,26/07/1992 12:00,WP,MM,TS
1992207N29298,NOT_NAMED,24/07/1992 18:00,NA,NA,TS
1992208N13246,HOWARD,26/07/1992 06:00,EP,MM,TS
1992210N14254,ISIS,28/07/1992 00:00,EP,MM,TS
1992212N05154,JANIS,03/08/1992 18:00,WP,MM,TS
1992212N20135,IRVING,02/08/1992 00:00,WP,MM,TS
1992213N12256,JAVIER,30/07/1992 18:00,EP,MM,TS
1992216N06182,KENT,06/08/1992 06:00,WP,MM,TS
1992223N15236,NOT_NAMED,10/08/1992 00:00,EP,MM,TS
1992227N13130,LOIS,19/08/1992 06:00,WP,MM,TS
1992227N17112,MARK,16/08/1992 00:00,WP,MM,TS
1992229N24162,NINA,19/08/1992 12:00,WP,MM,TS
1992230N11325,ANDREW,16/08/1992 18:00,NA,NA,TS
1992231N19249,KAY,18/08/1992 06:00,EP,MM,TS
1992233N16254,LESTER,20/08/1992 00:00,EP,MM,TS
1992236N07159,OMAR,26/08/1992 00:00,WP,MM,TS
1992237N14144,POLLY,27/08/1992 18:00,WP,MM,TS
1992241N11253,NEWTON,27/08/1992 12:00,EP,MM,TS
1992241N13237,MADELINE,27/08/1992 12:00,EP,MM,TS
1992242N13166,RYAN,02/09/1992 00:00,WP,MM,TS
1992247N10258,ORLENE,02/09/1992 18:00,EP,MM,TS
1992248N19166,SIBYL,08/09/1992 00:00,WP,MM,TS
1992249N12229,INIKI,05/09/1992 18:00,EP,MM,TS
1992255N19247,PAINE,11/09/1992 00:00,EP,MM,TS
1992258N17249,ROSLYN,13/09/1992 12:00,EP,MM,TS
1992259N11159,TED,19/09/1992 06:00,WP,MM,TS
1992262N10262,TINA,17/09/1992 12:00,EP,MM,TS
1992262N17252,SEYMORE:SEYMOUR,17/09/1992 12:00,EP,MM,TS
1992262N34301,BONNIE,17/09/1992 18:00,NA,NA,TS
1992263N05175,VAL,25/09/1992 06:00,WP,MM,TS
1992266N30327,CHARLEY,21/09/1992 18:00,NA,NA,TS
1992267N33285,DANIELLE,22/09/1992 12:00,NA,NA,TS
1992268N11193,WARD,27/09/1992 00:00,WP,MM,TS
1992269S05087,AVIONA,27/09/1992 12:00,SI,MM,TS
1992270N11325,NOT_NAMED,25/09/1992 12:00,NA,NA,TS
1992271N26291,EARL,26/09/1992 18:00,NA,NA,TS
1992273N12077,NOT_NAMED,01/10/1992 00:00,NI,AS,NR
1992275N14260,VIRGIL,01/10/1992 06:00,EP,MM,TS
1992277N16140,YVETTE,08/10/1992 12:00,WP,MM,TS
1992279N08175,ZACK,13/10/1992 18:00,WP,MM,TS
1992281N11263,WINIFRED,06/10/1992 12:00,EP,MM,TS
1992286N12115,ANGELA,17/10/1992 06:00,WP,MM,TS
1992288N10089,NOT_NAMED,20/10/1992 12:00,NI,BB,NR
1992288N10253,XAVIER,13/10/1992 18:00,EP,MM,TS
1992289N08135,COLLEEN,18/10/1992 18:00,WP,MM,TS
1992289N09171,BRIAN,17/10/1992 18:00,WP,MM,TS
1992290N11253,YOLANDA,15/10/1992 18:00,EP,MM,TS
1992292S09083,BABIE,18/10/1992 00:00,SI,MM,TS
1992297N26299,FRANCES,22/10/1992 12:00,NA,NA,ET
1992298N10188,DAN,25/10/1992 12:00,WP,MM,TS
1992300N13249,ZEKE,25/10/1992 12:00,EP,MM,TS
1992302N06150,ELSIE,30/10/1992 00:00,WP,MM,TS
1992306N12093,NOT_NAMED,03/11/1992 06:00,NI,BB,NR
1992311N06107,NOT_NAMED,11/11/1992 06:00,NI,BB,NR
1992314N08141,FORREST,13/11/1992 03:00,WP,MM,TS
1992318N06182,GAY,15/11/1992 18:00,WP,MM,TS
1992318N11160,HUNT,17/11/1992 00:00,WP,MM,TS
1992327N11206,3-C,22/11/1992 00:00,EP,CP,TS
1992331S11082,NOT_NAMED,04/12/1992 18:00,SI,MM,TS
1992338S04173,JONI,13/12/1992 00:00,SP,MM,TS
1992352S11100,KEN,18/12/1992 00:00,SI,WA,TS
1992357S13143,NINA,22/12/1992 12:00,SP,EA,TS
1992358S07161,KINA,06/01/1993 00:00,SP,MM,NR
1992361S23039,NOT_NAMED,26/12/1992 00:00,SI,MM,SS
1993012S09074,COLINA,13/01/1993 00:00,SI,MM,TS
1993016S06091,EDWINA,19/01/1993 12:00,SI,MM,TS
1993016S16042,DESSILIA,16/01/1993 06:00,SI,MM,TS
1993023S14120,LENA,24/01/1993 00:00,SI,WA,TS
1993029S11178,LIN,04/02/1993 18:00,SP,MM,NR
1993034S12151,OLIVER,04/02/1993 06:00,SP,EA,TS
1993034S14191,MICK,09/02/1993 00:00,SP,MM,TS
1993041S16052,FINELLA,12/02/1993 06:00,SI,MM,TS
1993043S11193,NISHA,15/02/1993 12:00,SP,MM,TS
1993045S13170,OLI,18/02/1993 06:00,SP,MM,TS
1993051S14046,GRACIA,20/02/1993 06:00,SI,MM,TS
1993053S12161,POLLY,24/02/1993 12:00,SP,EA,TS
1993056S21051,NOT_NAMED,24/02/1993 12:00,SI,MM,TS
1993059S20052,HUTELLE,27/02/1993 18:00,SI,MM,TS
1993061S14042,IONIA,02/03/1993 06:00,SI,MM,TS
1993064N03174,IRMA,13/03/1993 06:00,WP,MM,TS
1993069S08164,ROGER,12/03/1993 00:00,SP,EA,TS
1993083S12181,PREMA,01/04/1993 00:00,SP,MM,TS
1993091S13092,JOURDANNE,02/04/1993 06:00,SI,MM,TS
1993096S11101,MONTY,06/04/1993 00:00,SI,WA,NR
1993120S10075,KONITA,02/05/1993 12:00,SI,MM,TS
1993131S04158,ADEL,13/05/1993 06:00,SP,EA,TS
1993152N22276,NOT_NAMED,31/05/1993 12:00,NA,CS,TS
1993162N10245,ADRIAN,11/06/1993 06:00,EP,MM,TS
1993164N04160,KORYN,21/06/1993 12:00,WP,MM,TS
1993169N13265,BEATRIZ,18/06/1993 06:00,EP,MM,TS
1993169N21268,ARLENE,18/06/1993 00:00,NA,GM,TS
1993178N14265,NOT_NAMED,27/06/1993 00:00,EP,MM,TS
1993185N09137,LEWIS,08/07/1993 09:00,WP,MM,TS
1993186N13262,CALVIN,04/07/1993 12:00,EP,MM,TS
1993196N11241,DORA,14/07/1993 12:00,EP,MM,TS
1993197N11247,EUGENE,15/07/1993 18:00,EP,MM,TS
1993199N10156,NATHAN,20/07/1993 00:00,WP,MM,TS
1993205N15137,OFELIA,25/07/1993 18:00,WP,MM,TS
1993207N19130,PERCY,28/07/1993 06:00,WP,MM,TS
1993211N07161,ROBYN,02/08/1993 06:00,WP,MM,TS
1993215N08154,STEVE,08/08/1993 00:00,WP,MM,TS
1993217N10320,BRET,04/08/1993 12:00,NA,NA,TS
1993221N12216,KEONI,09/08/1993 00:00,EP,CP,TS
1993221N13256,FERNANDA,09/08/1993 06:00,EP,MM,TS
1993224N07153,TASHA,17/08/1993 00:00,WP,MM,TS
1993227N14301,CINDY,14/08/1993 12:00,NA,NA,TS
1993227N15258,GREG,15/08/1993 00:00,EP,MM,TS
1993229N10159,VERNON,22/08/1993 06:00,WP,MM,TS
1993229N13265,HILARY,17/08/1993 06:00,EP,MM,TS
1993231N09134,WINONA,23/08/1993 12:00,WP,MM,TS
1993233N13260,IRWIN,21/08/1993 06:00,EP,MM,TS
1993235N20307,EMILY,22/08/1993 18:00,NA,NA,TS
1993236N14329,DENNIS,23/08/1993 12:00,NA,NA,TS
1993240N17142,YANCY,30/08/1993 00:00,WP,MM,TS
1993241N14264,JOVA,29/08/1993 00:00,EP,MM,TS
1993246N16129,ZOLA,06/09/1993 18:00,WP,MM,TS
1993249N12253,KENNETH,05/09/1993 12:00,EP,MM,TS
1993250N17119,ABE,10/09/1993 00:00,WP,MM,TS
1993251N25293,FLOYD,07/09/1993 12:00,NA,NA,TS
1993252N11265,LIDIA,08/09/1993 12:00,EP,MM,TS
1993253N06150,BECKY,15/09/1993 12:00,WP,MM,TS
1993258N11279,GERT,14/09/1993 18:00,NA,CS,TS
1993261N11131,DOT,24/09/1993 12:00,WP,MM,TS
1993262N27298,HARVEY,18/09/1993 18:00,NA,NA,TS
1993263N11168,CECIL,23/09/1993 18:00,WP,MM,TS
1993270N07153,ED,30/09/1993 18:00,WP,MM,TS
1993271N14134,FLO,02/10/1993 00:00,WP,MM,TS
1993273N11245,MAX,30/09/1993 00:00,EP,MM,TS
1993273N30297,NOT_NAMED,29/09/1993 18:00,NA,NA,TS
